hypervolume,r2_indicator,avg_pairwise_distance,spacing,spread,tds,mpd,mce,num_modes,pmd,pfs,pas,rbd,fci,qds,der,num_parameters,training_time,final_loss,seed,exp_name,hidden_dim,num_layers,conditioning
0.1069802616164089,-0.0452538276951421,0.0,0.0,1.0,0.0,0.6931471805599453,0.0,1,0.0,0.0,0.0,0.0,0.0583333333333333,0.044206719676202,0.0,68103,2262.700664,0.0004907259717583,456,greedy_seed456,128,4,concat
0.1069802616164089,-0.0452538276951421,0.0,0.0,1.0,0.2422356902356902,1.9459101490553132,0.0,1,0.0,0.0,0.0,0.2422356902356871,0.6423076923076925,0.044206719676202,0.0,68103,2264.787942,0.003341801231727,789,greedy_seed789,128,4,concat
0.1069802616164089,-0.0452538276951421,0.0,0.0,1.0,0.3801212121212121,1.0986122886681098,0.0,1,0.0,0.0,0.0,0.3801212121212178,0.2842857142857142,0.044206719676202,0.0,68103,2257.192273,0.0021849626209586,1011,greedy_seed1011,128,4,concat
1.1871291350313915,-0.2696621985941786,0.0889932474488405,0.0778109803795814,1.7710337815879962,0.3838009671466479,1.65568408098746,0.0,1,0.0,0.06156603349590366,0.0889932474488405,0.3838148148148196,0.4335881845363514,0.511745295857121,2.015827750548074,68103,2333.672415,0.0059668547473847,42,categorical_seed42,128,4,concat
1.1768157296469144,-0.2684746790329615,0.1639400679561889,0.1049108579754829,1.8000619632620387,0.433808719161879,1.1074606531990985,0.3038364185056191,2,0.0,0.07231832321354024,0.1639400679561889,0.4341180491786621,0.4074028326745718,0.5358341163158107,3.726622743357803,68103,2325.444281,0.0037907846271991,123,categorical_seed123,128,4,concat
1.181338715910031,-0.2689766610414166,0.1022076480053909,0.1367174983024597,1.787471618433782,0.4281566901170719,1.1603558828453664,0.2110726285070972,2,0.0,0.033257866845018025,0.1022076480053909,0.4283011063011092,0.4026968125650854,0.5159925650584174,2.3222895302270974,68103,2326.501236,0.0012686788104474,456,categorical_seed456,128,4,concat
1.1778839942993944,-0.2685928299995233,0.0894860833765869,0.0751823708415031,1.7837948699727986,0.3950406098891478,1.969360979389644,0.1811796495089307,2,0.0,0.056012676548181164,0.0894860833765869,0.3950505050505121,0.4257244946304486,0.5119036993237219,2.0294202624999333,68103,2330.879195,0.0050691049546003,789,categorical_seed789,128,4,concat
1.1734945536488597,-0.2680909681331855,0.1093024221169546,0.0839743614196777,1.7912095224598594,0.414237562356748,1.4610376430786076,0.2129097813401395,2,0.0,0.027722602025039657,0.1093024221169546,0.4143945078490591,0.4319390287132223,0.5182729118244509,2.4774051355161464,68103,2332.217285,0.0136545710265636,1011,categorical_seed1011,128,4,concat
1.180055402923286,-0.2688443101773961,0.0814890407489071,0.0749855637550354,1.7611406888130594,0.393564556552672,1.3294325682194297,0.1717725146245114,2,0.0,0.007242471148168103,0.0814890407489071,0.3936626874808756,0.4451831210191082,0.5093333524730536,1.8276171258031633,68103,2356.949318,0.0112521890550851,42,top_k_seed42,128,4,concat
1.185996432641005,-0.2695023231400609,0.1332773723782322,0.0971902087330818,1.8050515644913143,0.4324145116983992,1.0664896425800052,0.2673059607910154,2,0.0,0.08626984011592255,0.1332773723782322,0.4327959902050894,0.414518401856764,0.525978752691887,3.003554895168719,68103,2345.617026,0.005829888395965,123,top_k_seed123,128,4,concat
1.1724697371262982,-0.2679726470544407,0.1023114257310776,0.0835706293582916,1.7929251743007444,0.4279158286878939,1.3294325682194297,0.2129573699073694,2,0.0,0.16961398440976988,0.1023114257310776,0.428228956228965,0.4532477094240839,0.5160259204827671,2.3009095963667057,68103,2350.503156,0.0012617993634194,456,top_k_seed456,128,4,concat
1.1905048795269666,-0.2700164222119733,0.0916130866915989,0.0783510580658912,1.7777296874383095,0.40157331824672,1.9545437251993656,0.2014492216323749,2,0.0,0.021736376075799497,0.0916130866915989,0.4015622895622957,0.4431051587301586,0.5125873440817452,2.058626118587455,68103,2352.427755,0.0012840889394283,789,top_k_seed789,128,4,concat
1.1734945536488597,-0.2680909681331855,0.066890856113775,0.0667878091335296,1.7318154763755946,0.4008895478131949,1.4610376430786076,0.1582898804527058,2,0.0,0.04239041169531145,0.066890856113775,0.4009336219336263,0.4518094725734032,0.5046413182237285,1.4999663362792863,68103,2357.336059,0.0078057525679469,1011,top_k_seed1011,128,4,concat
0.1069802616164089,-0.0452538276951421,0.0,0.0,1.0,0.3869360269360269,4.5217885770490405,0.0,1,0.0,0.0,0.0,0.3869360269360311,0.43546875,0.044206719676202,0.0,68103,2522.878282,0.0016969093121588,42,top_p_seed42,128,4,concat
0.2039605234190823,-0.0657601806428095,0.0027430160252083,3.576278686523438e-07,1.4058697324419582,0.3829090909090909,4.564348191467836,0.0,1,0.0,3.688870612940322e-15,0.0027430160252083,0.3829090909090966,0.4181150793650794,0.0450883584181693,0.0575747132190533,68103,2518.447018,0.0054619349539279,123,top_p_seed123,128,4,concat
0.2039605234190823,-0.0657601806428095,0.0027430160252083,3.576278686523438e-07,1.4058697324419582,0.384013468013468,4.51085950651685,0.0,1,0.0,3.688870612940322e-15,0.0027430160252083,0.3840134680134723,0.4030532786885246,0.0450883584181693,0.0577749070361018,68103,2509.720435,0.0169422440230846,456,top_p_seed456,128,4,concat
0.1069802616164089,-0.0452538276951421,0.0,0.0,1.0,0.3702895622895623,4.543294782270004,0.0,1,0.0,0.0,0.0,0.3702895622895645,0.4369153225806452,0.044206719676202,0.0,68103,2510.350164,0.0025575868785381,789,top_p_seed789,128,4,concat
0.1069802616164089,-0.0452538276951421,0.0,0.0,1.0,0.3757171717171717,4.584967478670572,0.0,1,0.0,0.0,0.0,0.375717171717176,0.4714087301587302,0.044206719676202,0.0,68103,2510.68499,0.0100432848557829,1011,top_p_seed1011,128,4,concat
1.1871291350313915,-0.2696621985941786,0.0889932474488405,0.0778109803795814,1.7710337815879962,0.3838009671466479,1.65568408098746,0.0,1,0.0,0.06156603349590366,0.0889932474488405,0.3838148148148196,0.4335881845363514,0.511745295857121,2.019269046372058,68103,2329.695304,0.0059668547473847,42,on_policy_pure_seed42,128,4,concat
1.1768157296469144,-0.2684746790329615,0.1639400679561889,0.1049108579754829,1.8000619632620387,0.433808719161879,1.1074606531990985,0.3038364185056191,2,0.0,0.07231832321354024,0.1639400679561889,0.4341180491786621,0.4074028326745718,0.5358341163158107,3.7315449897716984,68103,2322.376809,0.0037907846271991,123,on_policy_pure_seed123,128,4,concat
1.181338715910031,-0.2689766610414166,0.1022076480053909,0.1367174983024597,1.787471618433782,0.4281566901170719,1.1603558828453664,0.2110726285070972,2,0.0,0.033257866845018025,0.1022076480053909,0.4283011063011092,0.4026968125650854,0.5159925650584174,2.32636326762815,68103,2322.427257,0.0012686788104474,456,on_policy_pure_seed456,128,4,concat
1.1778839942993944,-0.2685928299995233,0.0894860833765869,0.0751823708415031,1.7837948699727986,0.3950406098891478,1.969360979389644,0.1811796495089307,2,0.0,0.056012676548181164,0.0894860833765869,0.3950505050505121,0.4257244946304486,0.5119036993237219,2.0322765018247964,68103,2327.603288,0.0050691049546003,789,on_policy_pure_seed789,128,4,concat
1.1734945536488597,-0.2680909681331855,0.1093024221169546,0.0839743614196777,1.7912095224598594,0.414237562356748,1.4610376430786076,0.2129097813401395,2,0.0,0.027722602025039657,0.1093024221169546,0.4143945078490591,0.4319390287132223,0.5182729118244509,2.4820389269431837,68103,2327.8632,0.0136545710265636,1011,on_policy_pure_seed1011,128,4,concat
1.1871816072905503,-0.2696621985941786,0.4696386518162999,0.18442402780056,1.6039490160021035,0.4343746624905497,1.4522450183943842,0.3652060653944836,24,0.0,0.051539697011447526,0.4696386518162999,0.4342626262626352,0.4345641955622259,0.6340893625188146,12.918548344016012,68103,1921.703474,0.005398494657129,42,off_policy_10_seed42,128,4,concat
1.1908621298655608,-0.2700688862281691,0.4817706594495228,0.1860017776489257,1.5904530793369114,0.4362318253614677,1.2883850696744776,0.3750846623357182,10,0.0,0.0951534718677602,0.4817706594495228,0.4365757575757631,0.4219159031413613,0.637988737458296,13.310914538008356,68103,1913.236729,0.0042076003737747,123,off_policy_10_seed123,128,4,concat
1.1870631704196368,-0.2696374431162546,0.4635761437250519,0.1837848871946334,1.6036429049967926,0.4374535980885787,1.2270999831718552,0.4229581461145866,4,0.0,0.0982384365635229,0.4635761437250519,0.4378431938431987,0.400531045751634,0.6321407986177603,12.77314498399223,68103,1918.489798,0.0002773244341369,456,off_policy_10_seed456,128,4,concat
1.1909610166891182,-0.2700896814515758,0.4847041782698322,0.1856103837490081,1.574534901145776,0.4147439960085761,1.235359921870259,0.422723092997873,4,0.0,0.11539338840020011,0.4847041782698322,0.4149333814333859,0.430373869509044,0.6389316061176502,13.350070787725343,68103,1919.240733,0.001154750585556,789,off_policy_10_seed789,128,4,concat
1.1908689608493035,-0.2700688862281691,0.4672855624095459,0.1848070621490478,1.5956743450170274,0.4152246334785482,1.3895181882604124,0.6812418592703879,2,0.0,0.034292311346098066,0.4672855624095459,0.4152176308540027,0.4230560710636613,0.6333330509386993,12.845287607624526,68103,1922.98009,0.0021490256767719,1011,off_policy_10_seed1011,128,4,concat
1.1910353079549256,-0.2701074932373006,0.4364547373548497,0.161352127790451,1.4038804331040118,0.4169104463527413,1.236956107669991,0.5529534562149894,2,0.0,0.1023072612442791,0.4364547373548497,0.4171427091427147,0.4011902041833703,0.6234236484542666,15.72222672422336,68103,1467.443586,0.0009006296168081,42,off_policy_25_seed42,128,4,concat
1.1940864401945517,-0.2704561490660364,0.4224349104035152,0.1573356539011001,1.3706303564499862,0.4149407785697923,1.4453872036986577,0.3705620623322883,4,0.0,0.09658645310277926,0.4224349104035152,0.4150594837261563,0.4014676517571884,0.6189175054050163,15.254984334431953,68103,1463.808595,0.0008185757324099,123,off_policy_25_seed123,128,4,concat
1.1910353079549256,-0.2701074932373006,0.4346588502574662,0.1594393402338028,1.3966973651394592,0.4075741846763647,1.3257287120886443,0.3894019388468877,4,0.0,0.1167132255250037,0.4346588502574662,0.4075618085618098,0.4138668111753372,0.6228464284793551,15.663211941667804,68103,1466.911657,0.0049000005237758,456,off_policy_25_seed456,128,4,concat
1.1941006575887376,-0.2704561490660364,0.4581228894069354,0.166861280798912,1.422756396948575,0.4110187194242665,1.4522450183943842,0.4135051944336644,4,0.0,0.0881087614685898,0.4581228894069354,0.4110589225589265,0.4213148207426376,0.6303880562959989,16.496689990846637,68103,1467.984383,0.0025336660910397,789,off_policy_25_seed789,128,4,concat
1.1908689608493035,-0.2700688862281691,0.4424178313028915,0.1636050343513488,1.426154064669314,0.4169733737782272,1.4588754598577645,0.3863553508123117,4,0.0,0.11121471678650764,0.4424178313028915,0.4170971250971282,0.4502382105943152,0.6253402594394997,15.964969197280633,68103,1464.875768,0.0047436989843845,1011,off_policy_25_seed1011,128,4,concat
1.1941006575887376,-0.2704561490660364,0.2179342892810037,0.0946987569332122,1.3467498778530806,0.3917171717171717,2.596478425445105,0.2387680012832135,2,0.0,0.12905462272517523,0.2179342892810037,0.3917171717171764,0.4226701379001749,0.5531885163356578,11.40631095901495,68103,1009.988937,0.0005645611672662,42,off_policy_50_seed42,128,4,concat
1.1941006575887376,-0.2704561490660364,0.2011413816521244,0.0851353630423545,1.3428473858927144,0.4198046480296396,1.633447209483336,0.1692077465129778,4,0.0,0.10267336141345365,0.2011413816521244,0.4198855218855267,0.3982231174218251,0.5477910713991943,10.630570831405493,68103,1000.186759,0.000809125136584,123,off_policy_50_seed123,128,4,concat
1.1910353079549256,-0.2701074932373006,0.2309265356122584,0.0947194620966911,1.3539305152740235,0.4087025657611039,1.4566896457513263,0.215813459629827,4,0.0,0.09036033387950905,0.2309265356122584,0.4087623128835314,0.4360831559587526,0.5573643824646016,12.150267731929643,68103,1004.671887,0.0009168361430056,456,off_policy_50_seed456,128,4,concat
1.1909610166891182,-0.2700896814515758,0.2329189902884828,0.0966582968831062,1.3332194122273646,0.4200199444788831,1.4522450183943842,0.2057603413479468,4,0.0,0.0949407576075851,0.2329189902884828,0.4201693121693181,0.4020032051282052,0.5580047816522221,12.280271142928278,68103,1002.612697,0.0007868689717724,789,off_policy_50_seed789,128,4,concat
1.1941044513107946,-0.2704561490660364,0.1925309267739313,0.0802387446165084,1.2962337884895925,0.4194183928209972,1.395168446873026,0.2607542441674847,15,0.0,0.04755902242900025,0.1925309267739313,0.4197306397306458,0.4454578356858487,0.5450235663839801,10.174562304371191,68103,1000.278705,0.003270604647696,1011,off_policy_50_seed1011,128,4,concat
1.1778839942993944,-0.2685928299995233,0.0676594061514944,0.1384701877832412,1.7442944036012202,0.385979797979798,2.6182209814149746,0.1503115023826573,2,0.0,0.012318428746380465,0.0676594061514944,0.3859797979798033,0.479764344262295,0.504888339561616,1.538075363754434,68103,2325.341932,0.0042046811431646,42,pref_uniform_seed42,128,4,concat
1.1764448586011462,-0.2684278990170645,0.1405457328061486,0.0986747592687606,1.7782961470061236,0.392664654521936,1.4588754598577645,0.276608778018526,2,0.0,0.058766996077274314,0.1405457328061486,0.3926702960339377,0.4344417164277125,0.5283148922131087,3.201813715281536,68103,2320.373308,0.0016002422198653,123,pref_uniform_seed123,128,4,concat
1.1734945536488597,-0.2680909681331855,0.1154086843684266,0.0853572562336921,1.8042200252289875,0.4345924130178636,1.006580523534409,0.1593780035401066,3,0.0,0.05811671886924341,0.1154086843684266,0.4354050024050097,0.4287701085230571,0.5202355388452323,2.630367226071479,68103,2319.307663,0.0035974946804344,456,pref_uniform_seed456,128,4,concat
1.1703522299589617,-0.2677330833888339,0.0780934853786264,0.0719315335154533,1.7900151100515134,0.4097777298521344,1.4588754598577645,0.1720668974721939,2,0.0,0.0783164922223811,0.0780934853786264,0.4099461279461325,0.4360182804912882,0.5082419796420445,1.7743776526530324,68103,2326.510433,0.0037246625870466,789,pref_uniform_seed789,128,4,concat
1.1909308536502137,-0.2700896814515758,0.1255827069611395,0.0932225883007049,1.824041631563475,0.4444549775869774,1.1521647955982584,0.0,1,0.0,0.04390010555597108,0.1255827069611395,0.4447000962001072,0.433770477888125,0.5235055935576198,2.857725735007969,68103,2322.980433,0.0054450742900371,1011,pref_uniform_seed1011,128,4,concat
1.1734945536488597,-0.2680909681331855,0.0925457284886834,0.1856544315814972,1.765689253935496,0.4053659919793678,1.21826646771999,0.196509443530877,2,0.0,1.5584683483682978e-12,0.0925457284886834,0.4057582036369959,0.4800273514043109,0.5128871065086255,2.1019545104209727,68103,2327.390851,0.0015016659162938,42,pref_dirichlet_low_seed42,128,4,concat
1.1798762941918166,-0.2688443101773961,0.1104597089664113,0.0876167193055152,1.789397040530096,0.4172723962617831,1.4499851073435976,0.2306467656207442,2,0.0,0.06555963521064694,0.1104597089664113,0.4173223577769103,0.4127601353784116,0.5186448779058276,2.522041935543164,68103,2315.196453,0.0074301371350884,123,pref_dirichlet_low_seed123,128,4,concat
1.1734945536488597,-0.2680909681331855,0.1356867914111134,0.0946203097701072,1.7966110074701425,0.3865362857604655,1.6448128030025253,0.1808220245223553,3,0.0,0.05673226362719739,0.1356867914111134,0.3865479032751814,0.3890025019036223,0.5267531692995553,3.091131466203897,68103,2320.365257,0.0027355710044503,456,pref_dirichlet_low_seed456,128,4,concat
1.1770510177782365,-0.2684965544578177,0.1191809444132352,0.1201293691992759,1.767433273172903,0.4042346725608852,1.3238454528796555,0.2433026571150032,2,0.0,0.02313406318607473,0.1191809444132352,0.4041748436748486,0.4177615814696485,0.5214479891443611,2.712609621030259,68103,2322.500318,0.0012827054597437,789,pref_dirichlet_low_seed789,128,4,concat
1.182040672943932,-0.2690773856779466,0.1033733743645094,0.1729943603277206,1.772261253205322,0.4185814455231931,1.3238454528796555,0.215816483259616,2,0.0,0.03808473802194339,0.1033733743645094,0.4186994733661419,0.4236085476395554,0.5163672437009359,2.356630053429292,68103,2318.747926,0.0021843004506081,1011,pref_dirichlet_low_seed1011,128,4,concat
1.1871291350313915,-0.2696621985941786,0.0889932474488405,0.0778109803795814,1.7710337815879962,0.3838009671466479,1.65568408098746,0.0,1,0.0,0.06156603349590366,0.0889932474488405,0.3838148148148196,0.4335881845363514,0.511745295857121,2.01814359445371,68103,2330.994498,0.0059668547473847,42,pref_dirichlet_medium_seed42,128,4,concat
1.1768157296469144,-0.2684746790329615,0.1639400679561889,0.1049108579754829,1.8000619632620387,0.433808719161879,1.1074606531990985,0.3038364185056191,2,0.0,0.07231832321354024,0.1639400679561889,0.4341180491786621,0.4074028326745718,0.5358341163158107,3.7298730154182382,68103,2323.417851,0.0037907846271991,123,pref_dirichlet_medium_seed123,128,4,concat
1.181338715910031,-0.2689766610414166,0.1022076480053909,0.1367174983024597,1.787471618433782,0.4281566901170719,1.1603558828453664,0.2110726285070972,2,0.0,0.033257866845018025,0.1022076480053909,0.4283011063011092,0.4026968125650854,0.5159925650584174,2.3269144264704713,68103,2321.877161,0.0012686788104474,456,pref_dirichlet_medium_seed456,128,4,concat
1.1778839942993944,-0.2685928299995233,0.0894860833765869,0.0751823708415031,1.7837948699727986,0.3950406098891478,1.969360979389644,0.1811796495089307,2,0.0,0.056012676548181164,0.0894860833765869,0.3950505050505121,0.4257244946304486,0.5119036993237219,2.030776217845788,68103,2329.32286,0.0050691049546003,789,pref_dirichlet_medium_seed789,128,4,concat
1.1734945536488597,-0.2680909681331855,0.1093024221169546,0.0839743614196777,1.7912095224598594,0.414237562356748,1.4610376430786076,0.2129097813401395,2,0.0,0.027722602025039657,0.1093024221169546,0.4143945078490591,0.4319390287132223,0.5182729118244509,2.482841361660963,68103,2327.110853,0.0136545710265636,1011,pref_dirichlet_medium_seed1011,128,4,concat
1.1734945536488597,-0.2680909681331855,0.0597310770690062,0.1072793304920196,1.7023878726559556,0.4352554922041776,1.1703612213045584,0.1416270694088192,2,0.0,0.20410505396508785,0.0597310770690062,0.4354144374144406,0.4372219017798286,0.5023400780808407,1.354926801082677,68103,2330.347942,0.0007976951892487,42,pref_dirichlet_high_seed42,128,4,concat
1.1826272607046762,-0.2691423180090131,0.0901454324379696,0.0784896239638328,1.7752907598666046,0.443210410973729,1.108443804813653,0.1955602106940502,2,0.0,0.019728564674044484,0.0901454324379696,0.4437333654000411,0.4475112275449102,0.5121156221384822,2.0504786869822667,68103,2323.939,0.0135702565312385,123,pref_dirichlet_high_seed123,128,4,concat
1.1768157296469144,-0.2684746790329615,0.1189306521452791,0.0900923684239387,1.796943017461724,0.4030005661445556,1.6530102587082731,0.244098258138839,2,0.0,0.0981945518761143,0.1189306521452791,0.4029831649831666,0.4520987604636188,0.5213675421625655,2.705928218059823,68103,2323.345438,0.0063204080797731,456,pref_dirichlet_high_seed456,128,4,concat
1.1734945536488597,-0.2680909681331855,0.0980264735871942,0.1357135325670242,1.7207491572261688,0.4245804780661523,1.2337456996911256,0.2072555661166585,2,0.0,0.011597277675802773,0.0980264735871942,0.4246681096681193,0.4380262305699482,0.5146486847018581,2.2207837970804967,68103,2333.314913,0.0006810305640101,789,pref_dirichlet_high_seed789,128,4,concat
1.1871291350313915,-0.2696621985941786,0.1057421581264629,0.1719824373722076,1.8046824045034364,0.3846723685096639,1.660947433286918,0.2120155288683493,2,0.0,0.009830883295944788,0.1057421581264629,0.3847008177008219,0.4564040771175726,0.5171285996378641,2.397807580059882,68103,2331.14935,0.0003879207652062,1011,pref_dirichlet_high_seed1011,128,4,concat
1.1799595240452625,-0.2688443101773961,0.0870485435376288,0.0778206512331962,1.7538376158918632,0.4105588052942286,1.7596958853471354,0.1875170160822019,2,0.0,0.027547265908639856,0.0870485435376288,0.4107643097643141,0.4391959698137444,0.5111202443466585,8.134482936931121,68103,565.676079,0.0198854468762874,42,batch_32_seed42,128,4,concat
1.1734945536488597,-0.2680909681331855,0.089440342198264,0.1294370740652084,1.8040000810637449,0.4120761427474437,1.6448128030025253,0.1935340014989099,2,0.0,0.21588643505445013,0.089440342198264,0.4121717171717224,0.4014132165605095,0.5118889975521893,8.333590731135077,68103,567.332341,0.0048711313866078,123,batch_32_seed123,128,4,concat
1.1734907599268023,-0.2680909681331855,0.0934562276946628,0.0802468582987785,1.751741936063474,0.4020943678486233,1.7543765357353145,0.2043625372781422,2,0.0,0.005185529473292149,0.0934562276946628,0.4022525252525288,0.4230769230769231,0.5131797520371768,8.693821169564703,68103,568.242617,0.0110541135072708,456,batch_32_seed456,128,4,concat
